,cycle index,p_a,p_b,p_c,q_a,q_b,q_c,r_a,r_b,r_c,s_a,s_b,s_c,t_a,t_b,t_c
955,955,2000.0,143.0,-1.0,-2000.0,153.0,-1.0,2138.704716929568,144.9393622906566,-0.001957179400548025,-2619.4236211746093,218.0,-0.00022146085252343418,20160.92792384204,297.55675149456084,-0.014411278459727414
956,956,2151.9814413927647,136.2477145109451,-0.0020288749956776826,-2771.4553321126036,219.0,-0.00021464102347000576,20328.887354421855,297.84991354362063,-0.012626347170678162,-3765.438399468611,312.0,-0.00040100974391507567,2000.0,420.0,-1.0
957,957,2000.0,64.0,-1.0,-842.1158145051776,88.99999999997914,-0.00019103046678333843,2000.0,124.0,-1.0,-2000.0,129.0,-1.0,1575.153719404988,137.37846741095655,-0.001867858050024795
958,958,2000.0,153.0,-1.0,-2000.0,162.0,-1.0,2905.942917560007,143.26846340873428,-0.011184464075698581,-2000.0,202.0,-1.0,2000.0,216.0,-1.0
959,959,2000.0,149.0,-1.0,-2000.0,150.0,-1.0,2687.1400816127993,149.96896376735936,-0.012281488403265728,-2313.6772356722427,232.0,-0.00022607280090706068,20555.266559694668,298.6594191580235,-0.012523086767309628
960,960,2018.9709696836414,147.46339730743765,-0.0043988664063642925,-2133.553472863305,229.9999999999785,-0.00018906966414778274,20334.582008496072,297.5516129353607,-0.012362165395668815,-5671.227100789704,322.3956158421027,-0.01687945388763761,2000.0,439.0,-1.0
961,961,2610.6328223291052,154.21556244640405,-0.0033884032776649187,-2674.4271381053113,232.0,-0.00037570461643275893,20414.077132636263,298.1846866249337,-0.014393372423940549,-6183.901327487959,325.23879609868095,-0.010783935863922714,2000.0,389.0,-1.0
962,962,2000.0,141.0,-1.0,-2000.0,154.0,-1.0,1516.8003176688676,145.61376360751933,-0.0008331971566606426,-3111.9415203909316,228.0,-0.0004389805916490806,19722.997598421724,298.5062645696753,-0.0122897548616958
963,963,2000.0,73.0,-1.0,-1097.7622681135012,77.36658793897521,-0.00032362290834588134,2074.133939465666,145.24539964989972,-0.0016789877235582273,-2666.6632241200587,225.0,-0.0002744712667700929,19194.919452878486,298.7582195259191,-0.01271013558198604
964,964,2000.0,59.0,-1.0,-1321.7461500802024,66.4976032848547,-0.00012386364911505068,2000.0,135.0,-1.0,-2000.0,143.0,-1.0,1490.4360141714621,141.06949560671504,-0.0015533013103802154
965,965,2032.5002028169852,139.38128459733122,-0.0017366830223708514,-2682.9532306206597,222.0,-0.00024012903477707337,20938.323523238974,298.9434139340273,-0.013343565998315265,-3530.376718688017,313.0,-0.00023663265737769174,2000.0,492.0,-1.0
966,966,2000.0,78.0,-1.0,-1101.3025227157173,83.00117204401035,-7.720159696997928,1698.548886761891,139.3052915512677,-0.0018092194697637645,-2439.4557784079902,224.44629183858385,-0.00045055786297189975,20559.864008386437,297.99531971121394,-0.011243516020441078
967,967,1672.6877948804465,140.7118769379967,-0.0036746466413880826,-2000.0,187.0,-1.0,2000.0,196.0,-1.0,-2424.4572309823734,227.0,-0.0004873889274359205,20625.137486162494,297.22323570163474,-0.011476425614617012
968,968,2000.0,43.0,-1.0,-888.7141245132758,64.99999999999999,-0.00016290335351739732,2000.0,145.0,-1.0,-2000.0,147.0,-1.0,2018.9873114833395,140.97000611230993,-0.002488214212929097
969,969,2000.0,151.0,-1.0,-2000.0,155.0,-1.0,1860.3378752792705,144.98669580059988,-0.003076053905495398,-2000.0,198.0,-1.0,2000.0,199.0,-1.0
970,970,1668.789952816258,144.1812216523924,-0.003543801329468437,-2000.0,197.0,-1.0,2000.0,203.0,-1.0,-2454.886401329047,229.9999999999996,-0.0003930844242993193,21093.684322174613,298.85045442350884,-0.012115092347857527
971,971,1850.0634003859834,155.05524222597023,-0.024262511936394157,-2383.240607076081,230.22899141491547,-0.00041317302285013305,21022.588676792468,300.32509601616664,-0.011466325046170074,-5706.181890479402,324.8023669063858,-0.014920052852584954,2000.0,427.0,-1.0
972,972,1640.6716776203848,141.84677042194005,-0.005088620011515792,-2000.0,190.0,-1.0,2000.0,192.0,-1.0,-1988.0089336759802,223.0,-0.00023089220387773748,21364.465332740183,297.2398227923928,-0.0116362243412053
973,973,2000.0,46.0,-1.0,-1339.8010525862974,67.0,-0.00024023624160119828,1874.101487718407,140.3413186701551,-0.0034481250152297413,-2000.0,191.0,-1.0,2000.0,198.0,-1.0
974,974,1428.9557872859996,146.16756306349657,-0.002399218379041077,-2244.4710947127355,225.0,-0.0002839364916314466,20333.19769197277,297.8178061822741,-0.011635604751589083,-2775.1766430601974,312.0,-0.0003032177601220532,2000.0,458.0,-1.0
975,975,1422.2662360909314,143.0959223119243,-0.0024147421140184784,-2146.0352707544403,221.0,-0.0002435364453130123,21472.153304167612,298.2329861110877,-0.012082897690114471,-3256.552944068145,314.0,-0.000631702941215786,2000.0,428.0,-1.0
976,976,2000.0,127.0,-1.0,-2000.0,129.0,-1.0,2000.0,149.0,-1.0,-2000.0,151.0,-1.0,1773.013283947822,138.13113418683963,-0.0046049010508904175
977,977,1932.9138508679746,142.70233060985623,-0.003444956382417818,-2000.0,197.0,-1.0,2000.0,199.0,-1.0,-2000.0,200.0,-1.0,2000.0,207.0,-1.0
978,978,1679.781645359088,141.11552118328248,-0.0024523332671548344,-1934.6105806759467,222.0,-0.00024299631323671192,20769.88582083346,297.8664139643585,-0.011067584274768302,-5593.005854982128,324.12905834311584,-0.010249990994761796,2000.0,379.0,-1.0
979,979,2000.0,153.0,-1.0,-2000.0,155.0,-1.0,1704.3940213686403,142.23064647212306,-0.0037641295632981873,-1899.2685732850618,217.0,-0.0002075497326642579,20247.65389455262,297.6076789141674,-0.011346634070240124
980,980,1407.2354591162073,144.30446171588855,-0.0016313876540570036,-2000.0,185.0,-1.0,2000.0,189.0,-1.0,-2000.0,191.0,-1.0,2000.0,195.0,-1.0
981,981,1437.2203595494825,143.3520473232552,-0.002000320123824594,-2182.419830384649,226.98466405100262,-0.00020300533652117272,19431.30556747502,298.63952844070536,-0.01060123699267183,-4928.748058536304,323.56093180981424,-0.015875738744255654,2000.0,427.0,-1.0
982,982,1913.2523780552226,143.09307133907603,-0.005337421311237452,-2221.2704885849935,219.0,-0.00029548989452131793,20331.74878077606,298.544634462248,-0.013611815251349985,-5232.470725944871,325.07485503890916,-0.014640465450815574,2000.0,432.0,-1.0
983,983,1595.6293786586225,141.65510495383808,-0.002880576644823002,-2492.446411912882,225.0,-0.0002798067327299088,20436.243753428167,298.2634716443439,-0.011001556911194747,-5827.3729854831845,321.58453052304696,-0.01396477290660703,2000.0,458.0,-1.0
984,984,1922.0062231891454,140.38679608381506,-0.003291970347662418,-2000.0,191.0,-1.0,2000.0,193.0,-1.0,-2000.0,195.0,-1.0,2000.0,196.0,-1.0
985,985,1047.6776172629027,148.17238946101216,-0.0011421234413828629,-2000.0,206.0,-1.0,2000.0,209.0,-1.0,-2477.565852899306,229.84021053903734,-0.0005464525559270883,21382.1389311724,297.6337555562216,-0.012969869068750282
986,986,2147.9591978240023,139.6636777885648,-0.00459868157358726,-2000.0,187.0,-1.0,2000.0,189.0,-1.0,-2193.941263419566,222.0,-0.0002496617744001082,21018.022290659002,298.69698717107013,-0.011831142094145762
987,987,2000.0,87.0,-1.0,-1132.1993192723662,77.78768013709572,-0.00018303686642937969,1707.5154093891047,140.3374096344184,-0.0035890452072837127,-2000.0,200.0,-1.0,2000.0,202.0,-1.0
988,988,1513.7184289437605,139.10915663328942,-0.0033946116525770988,-2000.0,188.0,-1.0,2000.0,193.0,-1.0,-2705.821603328205,224.0,-0.00046627811641544573,20751.204103708955,298.0867643434523,-0.011636826908571842
989,989,2000.0,152.0,-1.0,-2000.0,155.0,-1.0,1699.3452118807886,144.97500232454547,-0.004199728619529768,-2448.547986679549,220.99999999999997,-0.0002855804159172965,20751.446927247045,297.9935818167517,-0.011692037199990556
990,990,2000.0,150.0,-1.0,-2000.0,152.0,-1.0,1760.3131546955167,144.41485232957746,-0.0033168874103667884,-2000.0,197.0,-1.0,2000.0,198.0,-1.0
991,991,2000.0,42.0,-1.0,-1298.023998314814,63.9999999999993,-0.00010877915217300503,2000.0,139.0,-1.0,-2000.0,146.0,-1.0,2000.0,149.0,-1.0
992,992,2000.0,145.0,-1.0,-2000.0,148.0,-1.0,1670.958966292838,139.35679214297315,-0.002174220772852925,-2000.0,203.0,-1.0,2000.0,223.0,-1.0
993,993,1717.1428331148948,141.0962692148863,-0.002851068282720299,-2135.52844091102,221.0,-0.00040241763690726474,20706.539161064196,297.9081024217081,-0.011972129959194555,-5534.984064640929,324.08033130373684,-0.013179894763253312,2000.0,408.0,-1.0
994,994,1797.867416014489,139.5988757717231,-0.00502711749636747,-2000.0,194.0,-1.0,2000.0,202.0,-1.0,-2082.3565155935585,224.0,-0.00019799654472715851,21502.732403494563,297.93767371660107,-0.012223351700295926
995,995,1501.5797347066693,141.54002708585767,-0.00259995636634785,-2260.814076454402,222.0,-0.0002979874292491248,21340.968210349318,298.7653401362197,-0.012279749312337272,-5238.5072437746785,323.59070229185176,-0.011994759048652902,2000.0,452.0,-1.0
996,996,2000.0,66.0,-1.0,-1158.006730491996,83.39905496497283,-0.0004330277230468816,1926.2552283419413,140.67527308103573,-0.0032843316059987084,-2131.749872748753,227.0,-0.0003141626100614203,21098.58792991218,297.72556884573635,-0.012664866272398417
997,997,2000.0,156.0,-1.0,-2000.0,157.0,-1.0,1253.2347366528052,139.14956972065713,-0.0066586923194535755,-2000.0,191.0,-1.0,2000.0,192.0,-1.0
998,998,2000.0,148.0,-1.0,-2000.0,152.0,-1.0,1688.8937215171536,142.78036233312653,-0.0029902359955695816,-2411.195365292065,222.02374121922298,-0.00033704482892628785,20303.251879105017,298.8417159872199,-0.012012261169112751
999,999,2000.0,150.0,-1.0,-2000.0,152.0,-1.0,1741.4642809156635,142.91734742696653,-0.0027583117763428622,-2000.0,201.0,-1.0,2000.0,202.0,-1.0
1000,1000,2033.635821067991,145.36973793800865,-0.00488898522367327,-2222.5725994126165,227.22672982516053,-0.0003573686290174476,21328.210567500188,297.61215815668635,-0.013723830786860005,-5311.79179676604,323.0893789302879,-0.013166160322557746,2000.0,443.0,-1.0
1001,1001,1629.55205778377,138.56954462486502,-0.003322885540920457,-2000.0,196.0,-1.0,2000.0,214.0,-1.0,-2159.9734682555836,237.0,-0.00016251960380402793,21343.723447466527,298.2160946083973,-0.01208245719660068
1002,1002,2000.0,76.0,-1.0,-1585.5478122167674,83.53402291939246,-0.001146313098719337,1512.7878063545909,142.56715750015127,-0.002031859163585197,-1977.5766503628352,225.0,-0.00031351907985636594,20924.944066868153,297.7052205932887,-0.011887401153521548
1003,1003,2000.0,150.0,-1.0,-2000.0,158.0,-1.0,1565.4198807517546,142.44316877941813,-0.005304452583049636,-2000.0,200.0,-1.0,2000.0,204.0,-1.0
1004,1004,1671.6547207475928,141.59508511407233,-0.0027051412429950736,-2000.0,193.0,-1.0,2000.0,196.0,-1.0,-2206.5735327228026,229.0,-0.00031112339733646517,20968.395407345313,299.17525403765944,-0.011897739197052512
1005,1005,2000.0,144.0,-1.0,-2000.0,149.0,-1.0,1874.0343092812054,138.29308264935872,-0.003977029324654675,-2000.0,195.0,-1.0,2000.0,200.0,-1.0
1006,1006,1497.2227701536026,143.08140256284057,-0.0028085229367096286,-2429.644302325515,219.0,-0.0005041692192554282,21110.192179406262,297.2673043573785,-0.012558036732521564,-4918.43385449413,324.4362351827323,-0.008734306902183459,2000.0,393.0,-1.0
1007,1007,1727.458121263719,141.35823373471112,-0.0024766732156737913,-2000.0,203.0,-1.0,2000.0,223.0,-1.0,-2164.113203420665,236.27000640491548,-0.000282418115214681,20444.24976285442,298.80399246692815,-0.01155273405543961
1008,1008,1750.45220945212,137.60625187096002,-0.0022152596432175446,-1650.9123185355334,221.0,-9.530155951037618e-05,20333.311570763366,297.94251432881595,-0.010714910912512659,-2802.200880886536,313.0,-0.00039423797551849294,2000.0,437.0,-1.0
1009,1009,2000.0,146.0,-1.0,-2000.0,149.0,-1.0,1394.5213443181715,146.23341644354574,-0.0015670876995970968,-2231.9180365880084,228.0,-0.0003138627365864834,20546.865243631302,298.0865199189448,-0.011805801500685649
1010,1010,2000.0,108.0,-1.0,-906.115703625964,98.3730994181043,-0.0012049686038742566,2000.0,147.0,-1.0,-2000.0,152.0,-1.0,2000.0,154.0,-1.0
1011,1011,1996.9049613777222,141.8980553819368,-0.0031494992585339157,-1797.6243408245102,215.0,-0.00019889977438127888,21372.941174224037,298.0865148923867,-0.012470121320047406,-5431.917724704614,324.4868576244264,-0.014965927166917034,2000.0,409.0,-1.0
1012,1012,1414.0873425715483,141.69139901069485,-0.0022352399161575318,-2000.0,203.0,-1.0,2000.0,214.0,-1.0,-2013.1129468198428,227.51060541274734,-0.0003054746532927561,21531.775934289355,297.6899842928269,-0.013778833458377493
1013,1013,2000.0,108.0,-1.0,-754.2225523322614,97.74039168206298,-0.0004325424445406047,2000.0,147.0,-1.0,-2000.0,153.0,-1.0,1529.5640805177209,144.40884393187176,-0.002530685252640544
1014,1014,2117.0717784214985,145.09486387838632,-0.0037370438078147624,-1927.8348618031655,228.0,-0.0003320078629188382,20041.404456424236,297.9817147368047,-0.011086050612305972,-4990.301325862053,323.42505202140586,-0.014727621809403455,2000.0,424.0,-1.0
1015,1015,1215.161125748384,143.67266653989807,-0.0028291741629812373,-2000.0,199.0,-1.0,2000.0,200.0,-1.0,-2168.1246824986256,222.0,-0.00025493117784380247,21341.775251376843,298.59609149501415,-0.012583968722178701
1016,1016,2000.0,149.0,-1.0,-2000.0,151.0,-1.0,996.8018712843157,141.1173511480357,-0.001229554820133757,-2277.3094142401433,228.0,-0.0003126511872390748,20353.462232745893,298.2943895932373,-0.01148627667517332
1017,1017,2000.269016512144,140.83646262985923,-0.004303108725550974,-1931.7942585621354,223.9999999999995,-0.0001770665707610853,19923.09537248719,297.23520634713816,-0.010621654315308844,-4553.4354410709975,323.51043012997127,-0.011139336629622703,2000.0,418.0,-1.0
1018,1018,2000.0,152.0,-1.0,-2000.0,159.0,-1.0,1577.2872541676768,138.89139106301394,-0.0034286321990764567,-2000.0,199.0,-1.0,2000.0,204.0,-1.0
1019,1019,2000.0,83.0,-1.0,-1120.9432123462184,81.47700848874098,-0.000462884947854245,1552.7098107740949,143.2793587954911,-0.0030709582851950715,-2000.0,198.0,-1.0,2000.0,201.0,-1.0
1020,1020,1805.823292714661,140.71494401496633,-0.0027549215325822084,-2074.116749816992,225.0,-0.00031027107454428924,20257.280945126007,297.54520038522594,-0.011490978174052008,-4719.19651935753,323.0420781112983,-0.00947057269568872,2000.0,438.0,-1.0
1021,1021,1853.4285560738908,140.15536071148495,-0.004210735682310765,-2239.7186366404594,218.0,-0.0004138367400757289,21044.31744069801,298.05191297719523,-0.013165600258659716,-5309.744132577339,323.96958629030036,-0.012163493459343392,2000.0,448.0,-1.0
1022,1022,2000.0,142.0,-1.0,-2000.0,147.0,-1.0,2000.0,149.0,-1.0,-2000.0,150.0,-1.0,1898.4926500702413,139.55072816997898,-0.00396419594613491
1023,1023,2000.0,48.0,-1.0,-1042.1639167615278,72.0,-0.0002713525440006096,1571.8635315093718,139.40238521064563,-0.0023833196331874366,-1987.4733561282032,229.0,-0.0002826138420268904,20856.38639995396,298.17674963563843,-0.012308323708054585
1024,1024,1575.4302123289463,36.73226603752855,-285.5743285998245,-2000.0,119.0,-1.0,2001.1889573854448,121.99327442087926,-128.40619788410356,-1411.7475046400286,160.0049924900385,-849.4801483444877,1462.671719107737,193.36758911468547,-1864.8714606609851
1025,1025,1524.0487049680291,147.126354388643,-0.0025441927527304247,-2370.6827760129554,229.0,-0.0003569642713414967,20544.7703441552,298.2415813679313,-0.01190103298749675,-5534.820120624615,321.954025205267,-0.014822655516354588,2000.0,383.0,-1.0
1026,1026,1678.163246216689,144.92087938344488,-0.0030785699202859965,-1936.9438146505106,228.0,-0.0002137501228479096,21235.403668482366,298.2755884347356,-0.011875935068206727,-5931.511996019702,323.319907644684,-0.020115025435488914,2000.0,404.0,-1.0
1027,1027,1403.4501687702514,140.1841262449679,-0.002342923464722797,-2197.6038691284966,227.0,-0.00030067560142141547,20786.6633831782,297.62878803147385,-0.011764720643860386,-6272.934039864167,322.0867327582753,-0.016082634143644105,2000.0,424.0,-1.0
1028,1028,2000.0,144.0,-1.0,-2000.0,154.0,-1.0,1877.2808237484248,143.7004363216829,-0.003729676140186969,-2000.0,199.0,-1.0,2000.0,202.0,-1.0
1029,1029,2026.3810754927813,142.6635366394327,-0.0048096546459655415,-1907.9488349553324,227.0,-0.00025031776692388546,21184.500535554045,297.6001743167577,-0.011980182590450287,-5321.6966369982265,323.49137676604363,-0.01435706195731078,2000.0,426.0,-1.0
1030,1030,1615.8355456642155,140.78794227055994,-0.0035973666571989366,-2000.0,198.0,-1.0,2000.0,211.0,-1.0,-2402.9585216379423,235.86646115646357,-0.00042574987491414304,20877.274317577805,298.13868155646605,-0.012921541755093646
1031,1031,1557.134762375906,139.50818539421348,-0.0035057500242185818,-2000.0,192.0,-1.0,2000.0,198.0,-1.0,-2112.4105151290223,224.0,-0.00018875983112227814,20586.60254380587,298.796551889375,-0.011440371194021401
1032,1032,2000.0,75.0,-1.0,-1206.5246949040386,84.52526312866857,-0.0005952070182334127,1645.5914312775735,143.05562456717465,-0.0019248021052316582,-2045.9662954842054,227.0,-0.00033099950070453605,20009.131404227308,297.3940791629824,-0.011484349001094681
1033,1033,2000.0,38.0,-1.0,-1124.0465366629662,60.99999999999999,-0.00019025439530428111,2000.0,138.0,-1.0,-2000.0,142.0,-1.0,1778.8537861272948,139.28943240661104,-0.0035563838645975166
1034,1034,2000.0,97.0,-1.0,-1334.5686074306184,90.57577538079454,-0.0009423549317146792,2019.063727574596,140.7644436486232,-0.004872445214397525,-2252.1332991042964,223.0,-0.0003393074195356555,19494.58418746459,297.41030808404827,-0.010796853121269651
1035,1035,1320.5130105760952,139.82335761058056,-0.002996366765687891,-1742.816107612558,216.0,-0.00015357223997518966,20878.582949925436,297.88751993518315,-0.011909967401667996,-2000.0,349.0,-1.0,2000.0,370.0,-1.0
